Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),Wnt Inhibitor - BMP4 (7),0.00773,0.037003700370037,0.00709,0.0591059105910591,Average Maturation,0.037003700370037,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),Pharmacological Intervention - Epinephrine (11),0.00731,0.0493049304930493,0.00657,0.0665066506650665,Average Maturation,0.0493049304930493,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),Pharmacological Intervention - Cisapride (8),0.00581,0.0821082108210821,0.00847,0.0357035703570357,Average Maturation,0.0357035703570357,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),Maturation Strategy - Metabolic (33),0.00505,0.1614161416141614,0.00901,0.041004100410041,Average Maturation,0.041004100410041,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Contraction Upstroke Velocity (um/s) Quantiles - Q3 (>10 and ≤31.5) (7),0.02098,0.0016001600160016,0.01968,0.0017001700170017,Average Maturation,0.0016001600160016,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q1 (>17 and ≤44) (5),0.02081,0.0007000700070007,0.0194,0.0019001900190019,Average Maturation,0.0007000700070007,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Journal - Biomater Sci (7),0.01879,0.0013001300130013,0.01974,0.0016001600160016,Average Maturation,0.0013001300130013,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Calcium Flux Amplitude (F/F0) Quantiles - Q4 (>0.25 and ≤0.9) (10),0.01691,0.0029002900290029,0.01747,0.0022002200220022,Average Maturation,0.0022002200220022,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Differentiation Purity (%) Quantiles - Q4 (>79 and ≤85) (40),0.01533,0.0086008600860086,0.00883,0.0344034403440344,Average Maturation,0.0086008600860086,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),3D Tissue Media - Iscove (5),0.01284,0.0119011901190119,0.01208,0.0138013801380138,Average Maturation,0.0119011901190119,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Time from Calcium Peak to Relaxation (ms) Quantiles - Q1 (<310 and ≥0.2) (5),0.01258,0.0065006500650065,0.01266,0.007000700070007,Average Maturation,0.0065006500650065,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Calcium Handling Analysis Method - Visual (104),0.01224,0.0191019101910191,0.00747,0.1234123412341234,Average Maturation,0.0191019101910191,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),hiPSC Backbone Media - mTeSR (106),0.01142,0.0317031703170317,0.00883,0.0369036903690369,Average Maturation,0.0317031703170317,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Sarcomere Length (um) Quantiles - Q2 (>1.88 and ≤1.95) (14),0.01083,0.0191019101910191,0.00849,0.0341034103410341,Average Maturation,0.0191019101910191,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Wnt Induction - StemCell Diff Kit (4),0.01073,0.014001400140014,0.0093,0.0334033403340334,Average Maturation,0.014001400140014,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Journal - Circ Res (5),0.0101,0.0097009700970097,0.01575,0.0036003600360036,Average Maturation,0.0036003600360036,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),New Media for Maturation - Commercial Kit (5),0.01003,0.016001600160016,0.01054,0.0174017401740174,Average Maturation,0.016001600160016,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),hiPSC Backbone Media - Commercial CM Kit (12),0.01001,0.023002300230023,0.00956,0.024002400240024,Average Maturation,0.023002300230023,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Contractile Analysis Method - Motion Tracking (93),0.00927,0.0431043104310431,0.00452,0.3915391539153915,Average Maturation,0.0431043104310431,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Cell Line Sex - Both (118),0.00927,0.0682068206820682,0.0086,0.0343034303430343,Average Maturation,0.0343034303430343,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Pharmacological Intervention - Carbamylcholine (6),0.00904,0.0222022202220222,0.01162,0.0146014601460146,Average Maturation,0.0146014601460146,True,True
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),3D Endothelial Cell Source - Umbilical Vein EndothelialC (10),0.00841,0.04000400040004,0.00807,0.0375037503750375,Average Maturation,0.0375037503750375,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Contractile Analysis Method - Traction Force Microscopy (9),0.00758,0.042004200420042,0.0055,0.0794079407940794,Average Maturation,0.042004200420042,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Disease Modelling - Hypertrophic Cardiomyopathy (6),0.0073,0.0448044804480448,0.00466,0.1353135313531353,Average Maturation,0.0448044804480448,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Insulin Withdrawal Duration (days) - 4 days (18),0.00712,0.0557055705570557,0.00922,0.0273027302730273,Average Maturation,0.0273027302730273,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Differentiation Purity Assessment - IHC a-actinin (8),0.00708,0.044004400440044,0.00748,0.0426042604260426,Average Maturation,0.0426042604260426,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Seeding Confluency 2D (%) - 85 to 89 (26),0.0069,0.0644064406440644,0.0085,0.0356035603560356,Average Maturation,0.0356035603560356,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Cell Line - PGP1 (11),0.00673,0.0673067306730673,0.00885,0.0357035703570357,Average Maturation,0.0357035703570357,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),3D Tissue Media - High-glucose DMEM (9),0.00639,0.0465046504650465,0.00384,0.1525152515251525,Average Maturation,0.0465046504650465,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Cell Coculture - Cardiomyocyte (157),0.00591,0.3589358935893589,0.0083,0.0251025102510251,Average Maturation,0.0251025102510251,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Journal - Nat Biomed Eng (5),0.0051,0.0909090909090909,0.00802,0.0368036803680368,Average Maturation,0.0368036803680368,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Cell Line - BJ RiPS (4),0.00486,0.1042104210421042,0.00883,0.0292029202920292,Average Maturation,0.0292029202920292,True,False
Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),Seeding Confluency 2D (%) - 95 to 100 (6),0.00486,0.0956095609560956,0.00722,0.0425042504250425,Average Maturation,0.0425042504250425,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Publication Year - 2016 (32),0.02049,0.0012001200120012,0.01883,0.0005000500050005,Average Maturation,0.0005000500050005,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Pharmacological Intervention - Isoproterenol (71),0.01952,0.0031003100310031,0.01488,0.0016001600160016,Average Maturation,0.0016001600160016,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Seeding Confluency 2D (%) - 70 to 79 (6),0.01933,0.0021002100210021,0.01882,0.0029002900290029,Average Maturation,0.0021002100210021,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),3D Stromal Cell Source - Stromal Cell (35),0.01698,0.0066006600660066,0.01305,0.0097009700970097,Average Maturation,0.0066006600660066,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Calcium Handling Analysis Method - Visual (104),0.01608,0.006000600060006,0.00839,0.0791079107910791,Average Maturation,0.006000600060006,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),2D Surface - Micropatterned (27),0.01524,0.0107010701070107,0.01568,0.004000400040004,Average Maturation,0.004000400040004,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Pharmacological Intervention - Adrenaline (83),0.01465,0.007000700070007,0.00993,0.0256025602560256,Average Maturation,0.007000700070007,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Metabolic Component Category - Signaling Pathway Regulators (6),0.01345,0.0113011301130113,0.00869,0.0385038503850385,Average Maturation,0.0113011301130113,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Calcium Handling Analysis Method - Genetical (23),0.0134,0.0126012601260126,0.00856,0.0507050705070507,Average Maturation,0.0126012601260126,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Pharmacological Intervention - β1/β2-Adrenergic Agonists (Pure β-Agonists) (73),0.01226,0.0182018201820182,0.01316,0.0037003700370037,Average Maturation,0.0037003700370037,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),hiPSC Backbone Media - StemFlex (5),0.01209,0.0094009400940094,0.01378,0.0062006200620062,Average Maturation,0.0062006200620062,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Metabolic Component Category - Kinase Inhibitors (3),0.01125,0.0093009300930093,0.01677,0.0028002800280028,Average Maturation,0.0028002800280028,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Differentiation Purity (%) Quantiles - Q2 (>90 and ≤95) (27),0.0111,0.025002500250025,0.00921,0.0377037703770377,Average Maturation,0.025002500250025,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),hiPSC-CM Purification Duration (days) - 5 days (6),0.01079,0.0194019401940194,0.00891,0.0389038903890389,Average Maturation,0.0194019401940194,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Maturation Strategy - Elastomeric (33),0.00987,0.042004200420042,0.01482,0.0049004900490049,Average Maturation,0.0049004900490049,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Calcium Flux Amplitude (F/F0) Quantiles - Q3 (>0.9 and ≤1.6) (10),0.00986,0.0286028602860286,0.01116,0.0191019101910191,Average Maturation,0.0191019101910191,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Seeding Confluency 3D (%) - 80 to 84 (5),0.00943,0.0268026802680268,0.00811,0.0538053805380538,Average Maturation,0.0268026802680268,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Contractile Stress (mN/mm2) Quantiles - Q1 (>3.95 and ≤50) (10),0.00938,0.0241024102410241,0.00828,0.0318031803180318,Average Maturation,0.0241024102410241,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Journal - Tissue Eng Part A (4),0.00923,0.0254025402540254,0.01007,0.0282028202820282,Average Maturation,0.0254025402540254,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),0.00883,0.0403040304030403,0.00855,0.04000400040004,Average Maturation,0.04000400040004,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Wnt Induction Duration (days) Quantiles - Q2 (>1 and ≤2) (75),0.00854,0.0766076607660766,0.0089,0.0463046304630463,Average Maturation,0.0463046304630463,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),0.00851,0.0368036803680368,0.00973,0.0283028302830283,Average Maturation,0.0283028302830283,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Time to Calcium Flux Peak (ms) Quantiles - Q5 (>2000 and ≤365) (10),0.00817,0.0447044704470447,0.00594,0.0899089908990899,Average Maturation,0.0447044704470447,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),0.00772,0.0437043704370437,0.00994,0.0266026602660266,Average Maturation,0.0266026602660266,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),3D Estimated Tissue Size (mm2) Quantiles - Q2 (>9.12 and ≤26.2) (26),0.00756,0.0778077807780778,0.01305,0.0119011901190119,Average Maturation,0.0119011901190119,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Insulin Withdrawal Duration (days) - 8 days (3),0.00699,0.0673067306730673,0.01071,0.0364036403640364,Average Maturation,0.0364036403640364,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Seeding Confluency 2D (%) - 90 to 94 (12),0.0066,0.0686068606860686,0.00937,0.0319031903190319,Average Maturation,0.0319031903190319,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Electrophysiology Analysis Method - Optical Mapping (39),0.00646,0.1151115111511151,0.00945,0.0412041204120412,Average Maturation,0.0412041204120412,True,False
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),Insulin Start Day - 2 (4),0.00518,0.0986098609860986,0.01042,0.0226022602260226,Average Maturation,0.0226022602260226,True,True
Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),2D Surface - Hydrogel (17),0.00112,0.4176417641764176,0.00833,0.046004600460046,Average Maturation,0.046004600460046,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),0.037,0.0001000100010001,0.02748,0.0001000100010001,Average Maturation,0.0001000100010001,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),3D Platform - Scaffold Free (43),0.02437,0.0006000600060006,0.01391,0.0069006900690069,Average Maturation,0.0006000600060006,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q2 (>1.6 and ≤2.3) (10),0.02354,0.0005000500050005,0.02277,0.0004000400040004,Average Maturation,0.0004000400040004,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),3D Estimated Tissue Size (mm2) Quantiles - Q5 (>0.01 and ≤0.13) (28),0.02193,0.0032003200320032,0.02171,0.0009000900090009,Average Maturation,0.0009000900090009,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Coating for Replating - Vitronectin (3),0.0179,0.0026002600260026,0.01512,0.0096009600960096,Average Maturation,0.0026002600260026,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),0.01684,0.004000400040004,0.01149,0.0174017401740174,Average Maturation,0.004000400040004,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Cell Line Sex - Both (118),0.01538,0.0114011401140114,0.01079,0.0106010601060106,Average Maturation,0.0106010601060106,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),hiPSC Matrix Coating - Vitronectin (10),0.01417,0.0135013501350135,0.0101,0.0322032203220322,Average Maturation,0.0135013501350135,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Publication Year - 2018 (45),0.01347,0.0153015301530153,0.00793,0.0787078707870787,Average Maturation,0.0153015301530153,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),hiPSC Backbone Media - Essential 8 (82),0.01299,0.0197019701970197,0.00969,0.0326032603260326,Average Maturation,0.0197019701970197,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Wnt Inhibitor - IWR (56),0.01219,0.0203020302030203,0.01053,0.0249024902490249,Average Maturation,0.0203020302030203,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Seeding Confluency 3D (%) - 80 to 84 (5),0.0118,0.0124012401240124,0.01934,0.0043004300430043,Average Maturation,0.0043004300430043,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Cell Line - IMR90 (19),0.01119,0.0221022102210221,0.00717,0.0764076407640764,Average Maturation,0.0221022102210221,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Coating for Replating - Matrigel (65),0.01005,0.0459045904590459,0.00953,0.0459045904590459,Average Maturation,0.0459045904590459,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),3D Stromal Cell Source - Rare (4),0.00993,0.0287028702870287,0.00946,0.039003900390039,Average Maturation,0.0287028702870287,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Maturation Strategy - Other Cells (80),0.00967,0.045004500450045,0.00504,0.3197319731973197,Average Maturation,0.045004500450045,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Seeding Confluency 2D (%) - 70 to 79 (6),0.0091,0.0327032703270327,0.00721,0.0665066506650665,Average Maturation,0.0327032703270327,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Cell Line - ATCC (5),0.00899,0.0293029302930293,0.01075,0.0174017401740174,Average Maturation,0.0174017401740174,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Day of Insulin Addition - Known (177),0.0088,0.1007100710071007,0.00886,0.0401040104010401,Average Maturation,0.0401040104010401,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Sarcomere Length (um) Quantiles - Q4 (>1.64 and ≤1.75) (14),0.0088,0.0401040104010401,0.00675,0.0721072107210721,Average Maturation,0.0401040104010401,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Seeding Confluency 3D (%) - Rare (26),0.00858,0.0472047204720472,0.00715,0.0807080708070807,Average Maturation,0.0472047204720472,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Differentiation Purity Assessment - Flow Cytometry SIRPA+ (4),0.00852,0.0511051105110511,0.00939,0.0451045104510451,Average Maturation,0.0451045104510451,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Calcium Handling Analysis Method - Flux Rates (13),0.00848,0.0502050205020502,0.00901,0.0424042404240424,Average Maturation,0.0424042404240424,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Calcium Handling Analysis Method - Genetical (23),0.00848,0.0497049704970497,0.00433,0.1942194219421942,Average Maturation,0.0497049704970497,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Journal - Stem Cell Reports (23),0.00806,0.0656065606560656,0.01212,0.0165016501650165,Average Maturation,0.0165016501650165,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Time to Calcium Flux Peak (ms) Quantiles - Q2 (<200 and ≥154) (9),0.00793,0.0429042904290429,0.00549,0.1013101310131013,Average Maturation,0.0429042904290429,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Pharmacological Intervention - Rare (3),0.00773,0.0468046804680468,0.01227,0.0154015401540154,Average Maturation,0.0154015401540154,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Fatty Acid Metabolism Assessed - Yes (20),0.00755,0.0549054905490549,0.01266,0.011001100110011,Average Maturation,0.011001100110011,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Contractile Force (mN) Quantiles - Q2 (>0.43 and ≤1.04) (10),0.00566,0.0761076107610761,0.00745,0.0448044804480448,Average Maturation,0.0448044804480448,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),0.0055,0.0949094909490949,0.01112,0.0179017901790179,Average Maturation,0.0179017901790179,True,True
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Journal - Stem Cells (11),0.00516,0.1003100310031003,0.00786,0.0452045204520452,Average Maturation,0.0452045204520452,True,False
Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),Journal - Cell Stem Cell (6),0.00262,0.1591159115911591,0.00911,0.0335033503350335,Average Maturation,0.0335033503350335,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Contractile Force (mN) Quantiles - Q3 (>0.16 and ≤0.43) (9),0.02382,0.0009000900090009,0.02545,0.0009000900090009,Average Maturation,0.0009000900090009,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Cell Coculture - Stromal Cell (78),0.01973,0.0039003900390039,0.00632,0.1687168716871687,Average Maturation,0.0039003900390039,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Seeding Confluency 2D (%) - 70 to 79 (6),0.01951,0.002000200020002,0.01749,0.0043004300430043,Average Maturation,0.002000200020002,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D Stromal Cell Source - Stromal Cell (35),0.01602,0.0083008300830083,0.01327,0.0086008600860086,Average Maturation,0.0083008300830083,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Time from Calcium Peak to Relaxation (ms) Quantiles - Q1 (<310 and ≥0.2) (5),0.01428,0.0048004800480048,0.01688,0.0038003800380038,Average Maturation,0.0038003800380038,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Pharmacological Intervention - Cisapride (8),0.0139,0.008000800080008,0.02022,0.0011001100110011,Average Maturation,0.0011001100110011,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D Estimated Cell Density (mil cells/mL) Quantiles - Q1 (>21 and ≤150) (24),0.01317,0.0136013601360136,0.01115,0.0184018401840184,Average Maturation,0.0136013601360136,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Pharmacological Intervention - Isoproterenol (71),0.01202,0.0284028402840284,0.0072,0.1063106310631063,Average Maturation,0.0284028402840284,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Calcium Handling Analysis Method - Visual (104),0.01195,0.0215021502150215,0.00847,0.068006800680068,Average Maturation,0.0215021502150215,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Seeding Confluency 3D (%) - 90 to 94 (13),0.01186,0.0172017201720172,0.00907,0.0366036603660366,Average Maturation,0.0172017201720172,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D Stromal Cell Source - Mesenchymal Stem Cell (12),0.01178,0.0159015901590159,0.00999,0.022002200220022,Average Maturation,0.0159015901590159,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Contractile Analysis Method - Deflection (39),0.01152,0.0289028902890289,0.00462,0.2571257125712571,Average Maturation,0.0289028902890289,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D SC Ratio (CM-EC-SC) Quantiles - Q2 (>0 and ≤10) (29),0.01023,0.0358035803580358,0.00551,0.1594159415941594,Average Maturation,0.0358035803580358,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Journal - Biomaterials (16),0.00949,0.0279027902790279,0.00982,0.026002600260026,Average Maturation,0.026002600260026,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D SC Ratio (CM-EC-SC) Quantiles - Q1 (>10 and ≤50) (47),0.0092,0.0543054305430543,0.00922,0.0401040104010401,Average Maturation,0.0401040104010401,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Cell Line - BJ RiPS (4),0.00811,0.0444044404440444,0.00637,0.0862086208620862,Average Maturation,0.0444044404440444,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Metabolic Component - IGF-1 (3),0.00811,0.0447044704470447,0.00587,0.0873087308730873,Average Maturation,0.0447044704470447,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Pharmacological Intervention - QT-Prolonging Drugs (36),0.00803,0.0775077507750775,0.01072,0.0226022602260226,Average Maturation,0.0226022602260226,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),0.00796,0.0494049404940494,0.00383,0.1941194119411941,Average Maturation,0.0494049404940494,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Wnt Induction Duration (days) - 3 days (38),0.00792,0.084008400840084,0.01348,0.008000800080008,Average Maturation,0.008000800080008,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),0.00744,0.0485048504850485,0.01008,0.0275027502750275,Average Maturation,0.0275027502750275,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D Platform - Nanotechnology (3),0.0071,0.0483048304830483,0.01168,0.014001400140014,Average Maturation,0.014001400140014,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Resting Membrane Potential (mV) Quantiles - Q2 (<-74 and ≥-78) (8),0.00645,0.0443044304430443,0.00601,0.0632063206320632,Average Maturation,0.0443044304430443,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Publication Year - 2020 (51),0.00572,0.197019701970197,0.00955,0.0378037803780378,Average Maturation,0.0378037803780378,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Calcium Handling Analysis Method - Genetical (23),0.0053,0.1254125412541254,0.01007,0.0239023902390239,Average Maturation,0.0239023902390239,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Metabolic Component Category - Kinase Inhibitors (3),0.0052,0.0808080808080808,0.01179,0.0156015601560156,Average Maturation,0.0156015601560156,True,True
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),3D Endothelial Cell Source - Cardiac Microvascular EndothelialC (5),0.00401,0.1245124512451245,0.00811,0.0372037203720372,Average Maturation,0.0372037203720372,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),hiPSC-CM Purification Duration (days) Quantiles - Q2 (>1 and ≤4) (61),0.00395,0.4064406440644064,0.00911,0.0483048304830483,Average Maturation,0.0483048304830483,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Sarcomere Length (um) Quantiles - Q4 (>1.64 and ≤1.75) (14),0.00393,0.1721172117211721,0.00861,0.0402040204020402,Average Maturation,0.0402040204020402,True,False
Time to Calcium Flux Peak (ms) Quantiles - Q4 (<365 and ≥254) (11),Resting Membrane Potential (mV) Quantiles - Q4 (<-60 and ≥-66) (9),0.00286,0.2089208920892089,0.00754,0.0455045504550455,Average Maturation,0.0455045504550455,True,False
